Generation,d_e,k_r,delta,k_o,d_min,Cost,index_dt,dt,index_dy,dy,index_dang,dang
3,9.302233213565474,16.960956578253068,9.48822598107507,17.96452160772232,7.118557382752489,1136.8004197357593,2,2.6351170539855957,2,6.688583724919454,1,0.7742075869342391
4,12.49567961003387,11.761646925173,4.264229670617551,17.58486574382289,11.264339734737257,604.4374278786191,1,2.829902172088623,2,7.081768722787828,1,-1.579817262828635
4,12.49567961003387,11.761646925173,4.264229670617551,17.58486574382289,11.264339734737257,633.6775223882934,1,500,1,16.240787725265662,1,1.5545947455148519
4,12.49567961003387,11.761646925173,4.264229670617551,17.58486574382289,11.264339734737257,709.7325615221275,1,500,1,18.09593070807918,2,1.591370008865574
4,12.62291730513493,11.415608382096176,15.632302580974441,12.156037144848778,0.9723665817122493,711.5737253716624,1,500,2,6.960911974513536,1,0.3791626522467672
4,12.49567961003387,11.761646925173,4.264229670617551,17.58486574382289,11.264339734737257,719.0440810750018,1,3.268545389175415,2,-4.56907638833426,2,0.5987807510135027
4,10.676823636568699,3.962368020739122,2.0320264618034822,17.203002305454252,16.26232114485068,780.9969265254754,1,500,1,1.3184651559594442,2,-0.09356331903486279
4,9.302233213565474,16.960956578253068,9.488225981075072,17.96452160772232,7.118557382752489,791.6643806159914,1,500,2,34.49146309044744,1,0.8982586310525466
4,12.62291730513493,11.415608382096176,15.632302580974441,12.156037144848778,0.9723665817122493,816.1308438887484,2,3.133053779602051,2,7.347708318939496,1,0.41611000740187154
4,9.302233213565474,16.960956578253068,9.48822598107507,17.96452160772232,7.118557382752489,836.4648657741471,1,2.790168285369873,2,-4.1448327703439745,1,0.9489930321743512
4,9.302233213565474,16.960956578253068,9.48822598107507,17.96452160772232,7.118557382752488,852.5408665657533,2,3.1250815391540527,2,6.336287640128191,1,0.8543248184777612
4,9.302233213565474,16.960956578253068,9.488225981075072,17.96452160772232,7.118557382752489,886.4346136855531,1,2.572521209716797,2,6.7677592500077,1,0.815838432185247
4,12.62291730513493,11.415608382096176,15.632302580974441,12.156037144848778,0.9723665817122493,909.2872533098032,1,2.57414174079895,2,-5.723622016586361,2,0.794210960539156
4,12.62291730513493,11.415608382096176,15.632302580974441,12.156037144848778,0.9723665817122493,927.5928252427611,1,2.6849164962768555,1,7.1710044506294395,2,-0.5073264577503555
4,1.1739552342851511,9.03355282347073,5.599279498768402,6.828921139671607,8.831645713160155,973.3195195524181,2,3.4861626625061035,1,7.276040787071821,2,-0.3703427296359875
4,1.1862202474516743,13.823924563305642,6.367558554793264,15.393529097453897,8.549676356039939,993.7012713713698,2,2.7589449882507324,2,7.028967140251382,1,0.9958890477106557
4,1.1862202474516743,13.823924563305642,6.367558554793264,15.393529097453897,8.549676356039939,994.4233685638826,2,2.6464145183563232,2,6.450191373410149,1,0.759741085391126
4,1.1862202474516743,13.823924563305642,6.367558554793264,15.393529097453897,8.549676356039939,1012.1968948902472,2,500,1,5.760293140176998,2,-1.4560161757554406
4,9.302233213565474,16.960956578253068,9.488225981075072,17.96452160772232,7.118557382752489,1088.2101950100878,1,500,2,6.6289353204626025,1,0.9174079391871601
4,9.302233213565474,16.960956578253068,9.48822598107507,17.96452160772232,7.118557382752489,1107.310931347252,1,2.8502423763275146,2,5.746807246276802,1,0.7660266996399955
4,9.303840368446691,16.14574637187639,9.489588811245932,12.494129085556642,7.9441086526195335,1117.7800439207085,2,2.603762149810791,2,6.821700534541193,1,0.7842884221489034
5,12.49567961003387,11.761646925173,4.264229670617551,17.58486574382289,11.264339734737257,604.4374278786191,2,2.7263407707214355,1,7.1383315088403805,1,-1.5576269576190254
5,12.49567961003387,11.761646925173,4.264229670617551,17.58486574382289,11.264339734737257,633.6775223882934,1,500,1,16.19735123362142,2,1.6030011997049358
5,12.49567961003387,11.761646925173,4.264229670617551,17.58486574382289,11.264339734737257,637.6855927216828,1,500,1,16.545308211999497,1,1.363684648687173
5,12.49567961003387,11.761646925173,4.264229670617551,17.58486574382289,11.264339734737257,709.7325615221275,2,2.7014362812042236,2,7.066107088388904,1,1.188607382117561
5,12.62291730513493,11.415608382096176,15.632302580974441,12.156037144848778,0.9723665817122493,711.5737253716624,2,3.0531904697418213,1,5.558851658490383,2,0.5492219293431332
5,12.49567961003387,11.761646925173,4.264229670617551,17.58486574382289,11.264339734737257,719.0440810750018,1,500,2,1.001297050752214,1,-0.06814860237234932
5,10.676823636568699,3.962368020739122,2.0320264618034822,17.203002305454252,16.26232114485068,780.9969265254754,1,500,1,16.443992861666004,2,1.7510407120748286
5,9.302233213565474,16.960956578253068,9.488225981075072,17.96452160772232,7.118557382752489,791.6643806159914,1,4.506876707077026,2,6.329802556569462,1,0.6362576635663661
5,12.62291730513493,11.415608382096176,15.632302580974441,12.156037144848778,0.9723665817122493,816.1308438887484,1,2.898362874984741,2,-4.291188275051738,1,0.9515484396013636
5,9.302233213565474,16.960956578253068,9.48822598107507,17.96452160772232,7.118557382752489,836.4648657741471,1,3.030721426010132,2,7.168309916796218,1,1.049917525596227
5,9.302233213565474,16.960956578253068,9.48822598107507,17.96452160772232,7.118557382752488,852.5408665657533,2,2.6369054317474365,2,6.135589033040702,1,0.8415998370539113
5,13.588090867197312,18.73883381076358,8.81484693895109,15.234183830081118,10.098094866360602,860.1544519739234,2,2.628835678100586,2,6.281839960160298,1,0.7131720683059681
5,12.62291730513493,11.415608382096176,15.632302580974441,12.156037144848778,0.9723665817122493,865.4933278355225,1,3.076707124710083,2,7.351456767850692,1,-0.5919543662385753
5,9.302233213565474,16.960956578253068,9.48822598107507,17.96452160772232,7.118557382752488,876.7580288217947,2,5.018384218215942,2,6.93295678725687,2,-1.5730231328674005
5,9.302233213565474,16.960956578253068,9.488225981075072,17.96452160772232,7.118557382752489,886.4346136855531,1,2.7890963554382324,2,7.1526023760038555,1,1.0276157785292903
5,12.62291730513493,11.415608382096176,15.632302580974441,12.156037144848778,0.9723665817122493,909.2872533098032,1,2.6482646465301514,2,6.81478501803096,1,0.7258420325291466
5,12.62291730513493,11.415608382096176,15.632302580974441,12.156037144848778,0.9723665817122493,927.5928252427611,2,500,2,29.818731726519175,2,2.8209155416935663
5,9.302233213565474,16.960956578253068,9.48822598107507,17.96452160772232,7.988748987300473,960.8283726700615,1,500,2,6.61668802347026,2,-2.0625564705061414
5,1.1739552342851511,9.03355282347073,5.599279498768402,6.828921139671607,8.831645713160155,973.3195195524181,2,2.7817723751068115,2,-5.509461045677689,1,0.7485971558329916
5,1.1862202474516743,13.823924563305642,6.367558554793264,15.393529097453897,8.549676356039939,993.7012713713698,1,2.585261583328247,2,-5.6693619639657555,2,0.8431982112785202
6,12.49567961003387,11.761646925173,4.264229670617551,17.58486574382289,11.264339734737257,591.5812360135324,1,2.981471061706543,1,7.340308588483836,2,-1.5572991601576427
6,12.49567961003387,11.761646925173,4.264229670617551,17.58486574382289,11.264339734737257,604.4374278786191,1,500,1,16.300438005691475,1,1.2729365535725512
6,12.49567961003387,11.761646925173,4.264229670617551,17.58486574382289,11.264339734737257,633.6775223882934,2,4.91588020324707,1,1.0548449426357536,2,1.7624817191391113
6,12.49567961003387,11.761646925173,4.264229670617551,17.58486574382289,11.264339734737257,637.6855927216828,2,2.848266124725342,2,7.208806530157418,1,1.7031577262049413
6,12.49567961003387,11.761646925173,4.264229670617551,17.58486574382289,11.264339734737257,709.7325615221275,2,3.164679765701294,1,5.203566382584853,1,0.5213988024941751
6,12.62291730513493,11.415608382096176,15.632302580974441,12.156037144848778,0.9723665817122493,711.5737253716624,1,500,2,1.342142384419276,2,-0.13757711009568685
6,12.49567961003387,11.761646925173,4.264229670617551,17.58486574382289,11.264339734737257,719.0440810750018,1,500,2,20.49838499842859,1,1.5677447436318968
6,12.62291730513493,11.415608382096176,15.632302580974441,12.156037144848778,0.9723665817122493,778.3524504278882,2,3.1751668453216553,2,7.18213653268495,1,0.8861241005894369
6,10.676823636568699,3.962368020739122,2.0320264618034822,17.203002305454252,16.26232114485068,780.9969265254754,1,2.758040189743042,2,-3.336047557117773,2,0.9733289172668841
6,9.302233213565474,16.960956578253068,9.488225981075072,17.96452160772232,7.118557382752489,791.6643806159914,1,3.140556573867798,2,6.784751594708098,1,0.9374484974735743
6,12.62291730513493,11.415608382096176,15.632302580974441,12.156037144848778,0.9723665817122493,816.1308438887484,2,2.7336585521698,2,6.547993489366846,1,0.7807718429144646
6,9.302233213565474,16.960956578253068,9.48822598107507,17.96452160772232,7.118557382752489,836.4648657741471,1,2.8067269325256348,2,6.7139190266473605,1,0.7757181560456178
6,9.302233213565474,16.960956578253068,9.48822598107507,17.96452160772232,7.118557382752488,850.2177350217648,1,2.793735980987549,2,7.322185424327884,1,-0.4320267307675624
6,9.302233213565474,16.960956578253068,9.48822598107507,17.96452160772232,7.118557382752488,852.5408665657533,2,5.416732549667358,1,7.318356169082264,2,-2.164562623082385
6,13.588090867197312,18.73883381076358,8.81484693895109,15.234183830081118,10.098094866360602,860.1544519739234,1,3.0628886222839355,2,7.2558836627496675,1,0.9250572354863688
6,12.62291730513493,11.415608382096176,15.632302580974441,12.156037144848778,0.9723665817122493,865.4933278355225,2,2.6585230827331543,2,5.4870582859034585,1,0.7477781511555518
6,9.302233213565474,16.960956578253068,9.48822598107507,17.96452160772232,7.118557382752488,876.7580288217947,2,5.7582597732543945,1,6.3931164859109515,2,-1.3800690346548972
6,9.302233213565474,16.960956578253068,9.488225981075072,17.96452160772232,7.118557382752489,886.4346136855531,1,500,2,7.393614829752622,1,0.6260985149428736
6,12.62291730513493,11.415608382096176,15.632302580974441,12.156037144848778,0.9723665817122493,909.2872533098032,1,2.7037253379821777,1,-5.670551297217571,1,0.7612411662305943
6,12.62291730513493,11.415608382096176,15.632302580974441,12.156037144848778,0.9723665817122493,927.5928252427611,2,2.6393463611602783,2,6.725821370606752,1,0.7655373844865738
7,12.49567961003387,11.761646925173,4.264229670617551,17.58486574382289,11.264339734737257,591.5812360135324,1,3.206270694732666,2,7.396871123337547,2,-1.5285059312065872
7,12.49567961003387,11.761646925173,4.264229670617551,17.58486574382289,11.264339734737257,604.4374278786191,1,500,1,16.255020087447207,1,1.4015819240801313
7,12.49567961003387,11.761646925173,4.264229670617551,17.58486574382289,11.264339734737257,633.6775223882934,1,500,2,31.039414048062866,1,1.4194038599268504
7,12.49567961003387,11.761646925173,4.264229670617551,17.58486574382289,11.264339734737257,637.6855927216828,1,500,2,7.116345632284904,1,0.3715020943126093
7,12.49567961003387,11.761646925173,4.264229670617551,17.58486574382289,11.264339734737257,709.7325615221275,1,3.262401580810547,2,-4.85076550013067,1,0.6304906859442595
7,12.62291730513493,11.415608382096176,15.632302580974441,12.156037144848778,0.9723665817122493,711.5737253716624,1,500,2,1.3846821264630194,1,-0.1184360844143758
7,12.49567961003387,11.761646925173,4.264229670617551,17.58486574382289,11.264339734737257,719.0440810750018,1,500,1,17.597936821912512,1,0.8296433114272735
7,12.62291730513493,11.415608382096176,15.632302580974441,12.156037144848778,0.9723665817122493,723.3616447246736,2,3.1309096813201904,2,7.124395293362582,1,0.5183130508046159
7,12.49567961003387,11.761646925173,4.264229670617551,17.58486574382289,11.264339734737257,737.8526267105278,1,2.9318692684173584,2,-3.9223450698180784,1,0.9745014269640206
7,12.62291730513493,11.415608382096176,15.632302580974441,12.156037144848778,0.9723665817122493,778.3524504278882,1,3.1226389408111572,2,6.565002855592539,1,1.0867286894837511
7,10.676823636568699,3.962368020739122,2.0320264618034822,17.203002305454252,16.26232114485068,780.9969265254754,1,2.663637638092041,2,6.443430968925071,1,0.7949883888637531
7,9.302233213565474,16.960956578253068,9.488225981075072,17.96452160772232,7.118557382752489,791.6643806159914,2,2.643378973007202,2,6.5525755521696425,1,0.7239135681589826
7,12.62291730513493,11.415608382096176,15.632302580974441,12.156037144848778,0.9723665817122493,816.1308438887484,1,2.7425785064697266,2,7.411846281582342,1,-0.45650556315138907
7,9.302233213565474,16.960956578253068,9.48822598107507,17.96452160772232,7.118557382752489,836.4648657741471,2,3.411134958267212,2,7.336334124620706,2,-0.22209858808272775
7,9.302233213565474,16.960956578253068,9.48822598107507,17.96452160772232,7.118557382752488,850.2177350217648,2,4.296592950820923,2,6.896634601330462,1,0.9468648611560686
7,9.302233213565474,16.960956578253068,9.48822598107507,17.96452160772232,7.118557382752488,852.5408665657533,1,2.732539415359497,2,7.160586187959325,1,0.7370753027142598
7,13.588090867197312,18.73883381076358,8.81484693895109,15.234183830081118,10.098094866360602,860.1544519739234,2,500,1,6.39662600702124,2,0.6782948849941941
7,12.62291730513493,11.415608382096176,15.632302580974441,12.156037144848778,0.9723665817122493,865.4933278355225,1,500,2,5.927372879373479,1,1.3602437930813243
7,9.302233213565474,16.960956578253068,9.48822598107507,17.96452160772232,7.118557382752488,876.7580288217947,1,2.578638792037964,2,6.4969372388895295,1,0.7765682039507056
7,9.302233213565474,16.960956578253068,9.488225981075072,17.96452160772232,7.118557382752489,886.4346136855531,2,3.0794620513916016,2,6.25340996794138,1,0.8186794561891988
8,12.49567961003387,11.761646925173,4.264229670617551,17.58486574382289,11.264339734737257,591.5812360135324,1,2.8254554271698,1,7.349017634563424,2,-1.5503221846560036
8,12.49567961003387,11.761646925173,4.264229670617551,17.58486574382289,11.264339734737257,604.4374278786191,1,500,1,16.48629817397861,1,1.0455438705093458
8,12.49567961003387,11.761646925173,4.264229670617551,17.58486574382289,11.264339734737257,605.7702210766855,1,500,2,32.59852015645778,1,1.5650615975572675
8,12.49567961003387,11.761646925173,4.264229670617551,17.58486574382289,11.264339734737257,633.6775223882934,2,500,2,12.786147898022506,2,0.7001502102261482
8,12.49567961003387,11.761646925173,4.264229670617551,17.58486574382289,11.264339734737257,637.6855927216828,1,3.2708356380462646,2,-4.235708762798751,2,0.5103139394600014
8,12.62291730513493,11.415608382096176,15.632302580974441,12.156037144848778,0.9723665817122493,701.8994522418265,1,500,1,1.3992639972910723,2,-0.14032371181972478
8,12.49567961003387,11.761646925173,4.264229670617551,17.58486574382289,11.264339734737257,709.7325615221275,1,5.460549831390381,2,6.712616159267171,1,1.7181395588705008
8,12.62291730513493,11.415608382096176,15.632302580974441,12.156037144848778,0.9723665817122493,711.5737253716624,2,3.1921896934509277,2,7.1268243598326535,1,0.7262116345826589
8,12.49567961003387,11.761646925173,4.264229670617551,17.58486574382289,11.264339734737257,719.0440810750018,1,2.882598638534546,2,-3.9377373973563436,1,0.9532392929126181
8,12.62291730513493,11.415608382096176,15.632302580974441,12.156037144848778,0.9723665817122493,723.3616447246736,1,2.8308417797088623,2,6.428185619165575,1,0.9222950168679624
8,12.49567961003387,11.761646925173,4.264229670617551,17.58486574382289,11.264339734737257,737.8526267105278,2,2.5819170475006104,2,6.447842676505147,1,0.749274388900422
8,12.62291730513493,11.415608382096176,15.632302580974441,12.156037144848778,0.9723665817122493,778.3524504278882,1,2.5539557933807373,2,-5.453122693722712,1,0.7063626801232321
8,10.676823636568699,3.962368020739122,2.0320264618034822,17.203002305454252,16.26232114485068,780.9969265254754,1,2.788315534591675,2,7.38030390386227,1,-0.29478566399970274
8,9.302233213565474,16.960956578253068,9.488225981075072,17.96452160772232,7.118557382752489,791.6643806159914,2,3.8983638286590576,1,6.969129583662507,2,-1.3257791159882861
8,12.62291730513493,11.415608382096176,15.632302580974441,12.156037144848778,0.9723665817122493,816.1308438887484,1,2.6861655712127686,2,7.281918439278243,1,0.9522525287717107
8,9.302233213565474,16.960956578253068,9.488225981075072,17.96452160772232,7.118557382752489,829.9940238771517,2,2.7283968925476074,2,6.564577258206114,1,0.75203611641281
8,9.302233213565474,16.960956578253068,9.48822598107507,17.96452160772232,7.118557382752489,836.4648657741471,2,500,1,6.437019134209905,2,-0.529208990756539
8,9.302233213565474,16.960956578253068,9.48822598107507,17.96452160772232,7.118557382752488,850.2177350217648,1,500,2,6.5817827464395435,2,-1.6274611403575958
8,9.302233213565474,16.960956578253068,9.48822598107507,17.96452160772232,7.118557382752488,852.5408665657533,2,2.604377269744873,2,6.946465085336868,1,0.7132495817981962
8,13.588090867197312,18.73883381076358,8.81484693895109,15.234183830081118,10.098094866360602,860.1544519739234,1,2.5726099014282227,2,6.746673920479736,1,0.7077726719917614
9,12.49567961003387,11.761646925173,4.264229670617551,17.58486574382289,11.264339734737257,591.5812360135324,2,2.8596787452697754,1,7.424574410180114,2,-1.6357615915952768
9,12.49567961003387,11.761646925173,4.264229670617551,17.58486574382289,11.264339734737257,604.4374278786191,1,500,1,16.2664256143198,1,1.3472164161359432
9,12.49567961003387,11.761646925173,4.264229670617551,17.58486574382289,11.264339734737257,605.7702210766855,1,500,2,23.671090952252854,2,1.3676676204636005
9,12.49567961003387,11.761646925173,4.264229670617551,17.58486574382289,11.264339734737257,633.6775223882934,1,500,2,6.830922902692151,1,0.02695138675897086
9,12.49567961003387,11.761646925173,4.264229670617551,17.58486574382289,11.264339734737257,637.6855927216828,1,3.1784305572509766,2,-4.053153773334401,2,0.6056499343034719
9,12.49567961003387,11.761646925173,4.264229670617551,17.58486574382289,11.264339734737257,640.1884030042834,1,500,2,1.3295783361235607,1,-0.05184898673642227
9,12.62291730513493,11.415608382096176,15.632302580974441,12.156037144848778,0.9723665817122493,701.8994522418265,1,500,2,29.340251088460917,1,1.5707815404301912
9,12.49567961003387,11.761646925173,4.264229670617551,17.58486574382289,11.264339734737257,709.7325615221275,1,3.1066794395446777,2,7.073306733879505,1,0.5025711578635746
9,12.62291730513493,11.415608382096176,15.632302580974441,12.156037144848778,0.9723665817122493,711.5737253716624,1,2.793902635574341,2,-4.29830978759157,1,0.9366993812450335
9,12.49567961003387,11.761646925173,4.264229670617551,17.58486574382289,11.264339734737257,719.0440810750018,1,3.11580753326416,2,6.099001585555115,1,1.025637362421989
9,12.62291730513493,11.415608382096176,15.632302580974441,12.156037144848778,0.9723665817122493,723.3616447246736,1,2.5620038509368896,2,6.771591409677043,1,0.7987681765305189
9,12.49567961003387,11.761646925173,4.264229670617551,17.58486574382289,11.264339734737257,737.8526267105278,2,2.6578922271728516,2,6.381548293977673,1,0.7160891744342337
