Generation,d_e,k_r,delta,k_o,d_min,Cost,index_dt,dt,index_dy,dy,index_dang,dang
3,8.259897063595444,5.223857806980538,3.6328384631261095,0.9099520936855077,3.247872958789574,1706.8478893994475,5,2.396106719970703,5,2.5636294182207706,7,0.8328648898970837
3,8.259897063595444,5.223857806980538,3.6328384631261095,0.9099520936855077,3.247872958789574,1724.5588252649025,5,2.410032272338867,4,2.0746030316237096,5,0.8871587015445417
3,7.383325076926512,6.831217816068678,8.945867789816484,4.844990160434004,0.678568473317002,1860.985162925982,5,2.4998605251312256,5,2.935757988187902,7,1.0938183302930105
3,7.209178488721527,6.932344106669569,7.163559686621152,5.947082015711111,5.807673332495739,1884.1313785824063,5,2.251146078109741,4,3.8664208647263365,5,1.2971640014464654
3,8.259897063595444,5.223857806980538,3.6328384631261095,0.9099520936855077,3.247872958789574,1907.9807368541146,5,2.3770623207092285,4,7.33392353200874,6,2.6853780906426596
3,7.1523115775407735,7.262686243906768,7.537204995422658,6.135325344790271,2.3629759653188063,1908.847899958862,5,2.3690903186798096,4,4.671056503035459,5,1.7103453122491001
3,7.1523115775407735,7.262686243906768,7.537204995422658,6.135325344790271,2.3629759653188063,1918.3859871719526,5,2.1436970233917236,4,6.884458406796298,6,2.144434068755806
3,7.383325076926512,6.831217816068678,8.945867789816484,4.844990160434004,0.678568473317002,1921.380141484589,5,2.2447566986083984,4,5.313635438141517,6,1.7985725880784853
3,7.1523115775407735,7.262686243906768,7.537204995422658,6.135325344790271,2.3629759653188063,1972.1636059274279,5,2.260514259338379,5,4.135995526266754,7,1.457484946293615
3,7.383325076926512,6.831217816068678,8.945867789816484,4.844990160434004,0.678568473317002,2009.7671786966416,6,2.5484399795532227,5,2.8783247082423884,6,0.43059300301948983
3,7.551774228844059,5.474203012743914,9.302001831495877,8.867873501236236,4.3942369849700444,2065.435978134329,5,2.2251100540161133,4,6.161617185912789,6,1.9779263546256178
4,9.349622195717016,8.403007627366772,6.35626706943918,1.0363333802109564,4.322376353319517,1338.1573849320143,5,2.2419583797454834,3,3.5480945615112773,6,1.4559306792343927
4,9.24198015212509,9.28648951845071,4.203826974316456,0.5842158608988202,2.4056280633623963,1409.6075780615079,5,2.620032548904419,4,2.647743494399947,6,0.9352863931795211
4,9.949208015204881,5.563223824404487,5.818062934476073,0.7180865223544229,2.4673089927053873,1441.9853801406591,6,2.391596794128418,5,2.7598943424965228,7,0.6089263452623762
4,9.949208015204881,5.563223824404487,5.818062934476073,0.7180865223544229,2.4673089927053873,1455.666433056213,5,2.44805645942688,5,3.0465175028138702,7,0.7957157430928627
4,9.949208015204881,5.563223824404487,5.818062934476073,0.7180865223544229,2.4673089927053873,1492.5873827680286,5,2.6224653720855713,3,2.1494137940717053,7,0.6330015569384561
4,9.949208015204881,5.563223824404487,5.818062934476073,0.7180865223544229,2.4673089927053873,1534.481645604204,5,2.8112449645996094,4,3.0544956687401736,7,0.9223154637753482
4,9.02984753081345,4.867200857344534,7.628009253886116,1.3372992178961784,1.6365740520603744,1585.1849341738682,5,2.427788734436035,5,2.6889833505914282,7,0.6815139856691378
