Generation,d_e,k_r,delta,k_o,d_min,Cost,index_dt,dt,index_dy,dy,index_dang,dang
6,8.078319638168429,2.476054576987923,5.359730809044205,4.782523503116173,4.931504549449859,546.8198115304192,1,500,2,0.19027928127444227,1,-0.3109243566555333
6,8.445999973512578,9.122011896104263,5.9173047780844135,6.97376354041428,6.120630876817411,565.1191898684625,2,2.6485724449157715,2,4.644211165945208,1,0.7064911462958986
6,8.078319638168429,2.476054576987923,5.359730809044205,4.782523503116173,4.931504549449859,571.1503897685653,1,500,2,0.16224914347645836,1,-0.08187441816163187
6,9.302233213565474,8.403007627366772,6.35626706943918,1.0363333802109564,4.322376353319517,571.4508929592599,1,500,2,-1.0395124909543725,2,-0.644558196010617
6,9.302233213565474,8.403007627366772,6.35626706943918,1.0363333802109564,4.322376353319517,572.1929614993929,2,2.712209939956665,2,3.3559671999633167,1,0.566225382694178
6,8.078319638168429,2.476054576987923,5.359730809044205,4.782523503116173,4.931504549449859,577.064741104908,2,2.83697772026062,2,-2.2518939419174657,2,0.5590195040255539
6,9.302233213565474,8.403007627366772,6.35626706943918,1.0363333802109564,4.322376353319517,584.9468722713275,1,3.3819050788879395,2,6.39303821689829,1,0.9022925977006055
6,8.445999973512578,9.122011896104263,5.9173047780844135,6.97376354041428,6.120630876817411,585.439036263866,1,2.9224536418914795,2,5.712784617103665,1,0.9033550511638623
6,8.078319638168429,2.476054576987923,5.359730809044205,4.782523503116173,4.931504549449859,585.4751615906179,2,2.6232430934906006,2,5.047499157074938,1,0.5439270665115241
6,8.445999973512578,9.122011896104263,5.9173047780844135,6.97376354041428,6.120630876817411,587.407776524001,1,2.999000072479248,1,7.304444659219527,1,-1.5505521727531806
6,8.445999973512578,9.122011896104263,5.9173047780844135,6.97376354041428,6.120630876817411,594.8973678379468,1,3.137300729751587,1,6.644603239443171,2,-1.643398543519206
6,8.620565871244908,8.554268927931709,7.50615855837755,7.757153747652528,4.163797423381493,605.3468140371135,1,2.5326790809631348,2,-3.5461181980721435,1,0.5885728628898088
